workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_bin,hours_bin
4,298227,15,1,4,12,1,4,1,0,0,39,0,0,1
4,290521,11,15,6,4,4,2,0,0,0,39,0,2,1
4,56915,11,15,2,3,0,0,1,0,0,39,0,3,1
4,146538,11,15,2,7,0,4,1,0,0,39,0,0,1
0,258872,1,13,4,0,3,4,0,0,0,39,0,0,0
4,206399,11,15,4,7,3,2,0,0,0,39,0,0,1
5,197332,15,1,2,3,0,4,1,0,0,39,1,2,2
4,245062,11,15,2,3,0,4,1,0,0,39,1,3,1
4,197583,7,3,2,4,0,2,1,0,0,0,1,2,1
6,234885,11,15,2,12,5,4,0,0,0,39,1,2,1
4,72887,8,2,2,7,0,1,1,0,0,39,1,2,1
4,180374,11,15,2,4,5,4,0,0,0,39,0,1,1
4,351299,15,1,2,14,0,2,1,0,0,39,0,2,2
4,54012,11,15,2,14,0,4,1,0,0,39,0,0,2
0,115745,15,1,2,0,0,4,1,0,0,39,0,1,1
4,116632,7,3,4,5,3,4,1,0,0,39,0,2,1
2,288825,11,15,2,14,0,2,1,0,0,39,0,3,1
4,132601,9,4,2,10,0,4,1,0,0,39,0,1,2
4,193374,3,8,3,3,4,4,1,0,0,39,0,2,1
4,170070,9,4,4,13,1,4,0,0,0,39,0,0,0
4,126708,11,15,2,1,5,4,0,0,0,39,0,2,2
4,35598,11,15,0,14,4,4,1,0,0,39,0,3,1
4,33983,15,1,2,14,0,4,1,0,0,39,0,2,1
4,192776,12,5,2,4,0,4,1,0,1977,39,1,2,2
4,118551,9,4,2,13,5,4,0,0,0,39,1,1,0
4,201965,15,1,4,10,4,4,1,0,0,39,1,3,1
0,139883,15,1,4,0,3,4,1,0,0,39,0,0,1
4,285020,11,15,4,3,1,4,1,0,0,39,0,1,1
4,303990,11,15,4,14,1,4,1,0,0,39,0,1,2
4,49401,8,2,0,8,1,4,0,0,0,39,0,4,1
4,279196,9,4,4,3,1,4,0,0,0,39,0,2,1
4,211870,6,11,4,8,1,4,1,0,0,39,0,0,0
4,281432,15,1,4,6,3,4,1,0,0,39,0,0,1
4,161155,0,12,4,8,1,4,1,0,0,39,0,1,1
4,197904,11,15,4,8,4,4,0,0,0,39,0,0,1
4,111746,7,3,2,3,0,4,1,0,0,32,0,1,2
6,170721,15,1,2,3,0,4,1,0,0,39,0,2,0
7,70100,9,4,4,10,1,4,1,0,0,39,0,1,0
4,193626,11,15,3,3,4,4,0,0,0,39,0,2,1
0,271749,2,14,4,0,2,2,1,594,0,39,0,3,1
4,189775,15,1,3,1,3,2,0,0,0,39,0,0,0
0,401531,3,8,2,0,0,4,1,0,0,39,0,3,1
2,286967,11,15,2,14,0,4,1,0,0,39,0,3,2
2,164427,9,4,0,10,4,4,0,0,0,39,0,2,1
4,91039,9,4,2,12,0,4,1,15024,0,39,1,2,2
4,347934,11,15,4,8,1,4,0,0,0,39,0,2,1
1,371373,11,15,0,1,1,4,1,0,0,39,0,2,1
4,32220,7,3,4,4,1,4,0,0,0,39,0,1,2
4,187251,11,15,0,10,4,4,0,0,0,39,0,1,1
4,178107,9,4,4,3,3,4,1,0,0,39,0,1,0
4,343121,11,15,0,1,4,4,0,0,0,39,0,2,1
4,262749,15,1,4,7,3,4,1,0,0,39,0,0,1
4,403107,4,9,4,8,3,4,1,0,0,8,0,0,1
4,64293,15,1,4,10,1,4,0,0,0,39,0,1,1
0,303588,11,15,2,0,0,4,1,0,0,39,0,4,0
2,324960,11,15,4,5,1,4,1,0,0,31,0,0,1
2,114060,11,15,2,14,0,4,1,0,0,39,0,3,1
4,48925,15,1,2,1,0,4,1,0,0,39,0,3,1
4,180980,15,1,0,8,4,4,0,0,0,10,0,3,2
4,181054,9,4,4,12,1,4,0,0,0,39,0,0,1
4,388093,9,4,4,4,1,2,1,0,0,39,0,0,1
4,249609,15,1,4,11,3,4,1,0,0,39,0,0,0
4,112131,15,1,2,4,0,4,1,0,0,39,0,2,1
2,543162,11,15,5,1,4,2,0,0,0,39,0,2,1
4,91996,11,15,0,8,4,4,0,0,0,39,0,2,1
4,141944,8,2,3,6,4,4,1,0,1380,39,0,2,2
0,251804,4,9,6,0,4,2,0,0,0,39,0,3,1
4,37070,8,2,4,3,1,4,1,0,0,39,0,1,2
4,337587,15,1,2,10,0,4,1,0,0,39,1,1,2
4,189346,11,15,0,3,1,4,1,0,0,39,0,1,2
0,222216,8,2,6,0,4,4,0,0,0,39,0,3,1
4,267044,15,1,4,1,1,0,0,0,0,39,0,0,0
0,214635,15,1,4,0,3,4,1,0,0,39,0,0,1
0,204226,15,1,4,0,4,4,0,0,0,39,0,0,1
4,108116,9,4,2,10,0,4,1,0,0,39,1,1,2
5,99146,9,4,2,4,0,4,1,15024,0,39,1,2,3
4,196232,11,15,2,4,0,4,1,7688,0,39,1,2,2
2,248344,15,1,0,6,1,2,1,0,0,39,0,0,2
2,186035,15,1,2,13,0,4,1,0,0,39,1,2,2
4,177905,15,1,0,7,4,4,1,0,0,39,1,2,2
4,85812,15,1,2,12,5,4,0,0,0,39,0,1,1
4,221172,9,4,2,4,0,4,1,0,0,39,1,2,1
4,99183,15,1,0,1,1,4,0,0,0,39,0,4,0
6,190387,11,15,2,3,0,4,1,0,0,39,0,2,2
6,202692,12,5,2,10,0,4,1,0,0,39,0,2,1
4,109339,1,13,0,7,4,3,0,0,0,33,0,2,2
4,108658,11,15,4,7,1,4,1,0,0,39,0,1,1
4,197202,11,15,2,8,0,2,1,0,0,39,0,2,1
4,101739,7,3,2,4,5,4,0,0,0,39,1,2,2
4,231559,14,6,2,10,0,4,1,20051,0,39,1,4,2
2,207853,2,14,2,13,0,4,1,0,0,39,0,2,2
4,190942,3,8,6,9,1,2,0,0,0,39,0,3,1
4,102345,8,2,5,3,1,4,1,0,0,39,0,1,1
5,41493,9,4,4,5,1,4,0,0,0,39,0,1,2
0,190027,11,15,4,0,4,2,0,0,0,39,0,1,1
4,210525,15,1,2,14,0,4,1,0,0,39,0,2,1
4,133937,10,7,4,10,3,4,1,0,0,39,0,1,1
4,237903,15,1,4,6,4,4,0,0,0,39,0,1,1
4,163862,11,15,4,14,1,4,1,0,0,39,0,1,1
4,201872,15,1,2,12,0,4,1,0,0,39,0,1,2
4,84179,11,15,4,6,1,4,0,0,0,39,0,1,2
4,51662,0,12,2,8,5,4,0,0,0,39,0,3,0
2,233327,15,1,2,11,0,4,1,0,0,39,0,1,1
4,259510,11,15,4,6,3,4,1,0,0,39,0,0,1
4,184831,15,1,4,3,4,4,1,0,0,39,0,1,1
6,245724,15,1,0,4,1,4,1,0,0,39,0,2,2
6,27053,11,15,5,8,4,4,0,0,0,39,0,2,1
4,205343,1,13,6,1,4,4,0,0,0,39,0,4,1
4,229328,11,15,2,7,5,2,0,0,0,39,0,1,1
1,319560,8,2,0,3,4,2,0,0,0,39,1,1,1
4,136218,1,13,4,7,1,4,0,0,0,39,0,4,1
4,54576,11,15,2,7,0,4,1,0,0,39,0,1,1
4,323069,11,15,5,1,4,4,0,0,0,0,0,1,0
4,148291,11,15,2,13,5,4,0,0,0,39,0,1,1
4,152453,1,13,2,8,0,4,1,0,0,26,0,1,1
4,114053,9,4,4,14,1,4,1,0,0,39,0,1,2
4,212960,9,4,2,12,0,4,1,0,0,39,1,3,1
4,264052,15,1,2,10,0,4,1,0,0,39,1,2,2
4,82804,11,15,4,6,4,2,0,0,0,39,0,0,1
6,334273,9,4,2,10,0,4,1,0,0,39,1,3,2
4,27337,11,15,4,6,3,0,1,0,0,39,0,0,2
5,188436,12,5,2,4,0,4,1,5013,0,39,0,2,2
4,433665,5,10,5,8,4,4,0,0,0,26,0,2,1
6,110663,11,15,5,3,1,4,1,0,0,39,0,1,1
4,87490,12,5,0,4,4,4,1,0,0,39,0,2,2
4,354351,11,15,4,3,3,4,1,0,0,39,0,0,1
4,95469,11,15,2,10,0,4,1,0,0,39,0,3,1
4,242718,1,13,4,12,3,4,1,0,0,39,0,0,0
4,22463,8,2,2,3,0,4,1,0,1977,39,1,2,1
4,158156,10,7,4,10,1,4,0,0,0,39,0,1,3
4,350162,9,4,2,4,5,4,1,0,0,39,1,1,1
0,165532,2,14,4,0,3,4,1,0,0,39,0,0,1
6,28738,7,3,0,12,4,4,0,0,0,39,0,2,1
2,283635,9,4,4,10,1,4,0,0,0,39,0,3,1
6,86646,15,1,2,3,0,4,1,0,0,39,0,1,2
0,195733,15,1,2,0,0,4,1,0,0,39,1,3,1
4,69884,11,15,2,12,0,4,1,0,0,39,1,3,1
4,199713,11,15,2,3,0,4,1,0,0,39,0,3,1
4,181659,11,15,2,7,0,4,1,0,0,39,0,1,1
6,340939,9,4,4,13,1,4,1,0,0,39,0,1,1
4,197747,15,1,4,12,3,4,0,0,0,39,0,0,1
4,34292,15,1,4,1,1,4,1,0,0,39,0,1,2
4,156764,1,13,4,8,3,4,1,0,0,39,0,0,1
4,25826,0,12,2,3,0,4,1,0,1887,39,1,3,2
5,103948,9,4,0,10,1,4,1,0,0,39,0,3,3
0,137390,11,15,2,0,0,4,1,0,0,39,0,2,1
0,105138,11,15,2,0,5,1,0,0,0,39,0,3,1
4,39352,5,10,4,14,1,4,1,0,0,39,1,3,2
4,168387,9,4,2,10,0,4,1,7688,0,2,1,1,1
4,117789,9,4,4,1,3,4,0,0,0,39,0,0,1
4,267147,11,15,4,12,3,4,1,0,0,39,0,1,1
0,99399,15,1,4,0,4,0,0,0,0,39,0,0,1
6,214242,14,6,2,10,0,4,1,0,1902,39,1,2,2
4,200408,15,1,4,13,1,4,1,2174,0,39,0,0,1
4,136455,9,4,4,10,1,4,0,0,0,39,0,2,2
4,239824,9,4,4,13,1,4,1,0,0,39,0,1,1
4,217039,15,1,4,1,3,4,1,0,0,39,0,0,1
4,51290,5,10,0,8,1,4,0,0,0,39,0,3,1
2,175674,6,11,2,8,0,4,1,0,0,39,0,2,1
6,194404,7,3,4,5,1,4,1,0,0,39,0,1,1
4,45612,11,15,4,1,4,2,0,0,0,39,0,2,1
4,410114,12,5,2,3,0,4,1,0,0,39,1,3,1
4,182521,11,15,4,3,1,0,1,0,0,39,0,1,1
2,339772,11,15,5,4,1,2,1,0,0,39,0,2,1
4,169658,0,12,4,8,3,4,0,0,0,39,0,0,1
4,200853,12,5,0,10,1,4,0,6849,0,39,0,3,2
4,247564,11,15,4,3,1,4,1,0,0,39,0,0,1
4,249909,11,15,2,6,0,4,1,0,0,39,0,0,2
2,208122,9,4,4,10,3,4,1,1055,0,39,0,1,1
4,109881,9,4,4,8,3,4,0,0,0,39,0,1,0
4,207824,11,15,4,6,3,4,1,0,0,39,0,2,2
4,369027,11,15,2,14,0,2,1,0,0,39,0,1,2
6,114117,11,15,2,4,0,4,1,0,0,39,0,2,1
5,51048,9,4,2,12,0,4,1,0,0,39,0,3,2
4,102388,14,6,2,10,0,4,1,15024,0,39,1,2,2
4,190483,9,4,4,12,3,4,0,0,0,39,0,0,0
4,462440,1,13,6,8,1,2,0,0,0,39,0,2,0
4,109351,6,11,6,9,4,2,0,0,0,39,0,3,1
4,34383,8,2,2,14,0,4,1,0,0,39,0,1,2
4,241832,6,11,3,6,4,4,1,0,0,8,0,2,1
4,124187,11,15,4,5,3,2,1,0,0,39,0,1,2
4,153614,11,15,2,12,0,4,1,0,0,39,1,1,2
6,267556,11,15,2,12,0,4,1,0,0,39,0,2,3
4,205469,15,1,2,4,0,4,1,0,0,39,1,1,1
4,268090,9,4,2,12,0,4,1,0,0,39,1,2,1
6,165039,15,1,4,8,4,2,0,0,0,39,0,2,1
2,120451,0,12,5,8,4,2,0,0,0,39,0,2,1
4,154374,15,1,2,3,0,4,1,15024,0,39,1,2,2
4,103649,9,4,2,1,5,2,0,0,0,39,1,1,1
6,35723,11,15,2,3,0,4,1,0,0,39,0,3,2
4,262601,11,15,4,8,3,4,0,0,0,39,0,0,0
4,226181,9,4,4,6,1,4,1,0,0,39,0,0,1
4,175697,9,4,2,4,0,4,1,15024,0,39,1,1,2
5,248145,4,9,2,14,0,4,1,0,0,5,0,2,2
6,289436,10,7,2,10,0,4,1,0,0,39,1,3,2
4,75654,11,15,0,3,1,4,1,0,0,39,0,1,2
4,199378,11,15,2,3,0,4,1,0,0,39,0,3,1
4,160968,15,1,4,6,3,4,1,0,0,39,0,0,1
4,188563,15,1,2,12,0,4,1,5178,0,39,1,2,2
4,55849,15,1,2,3,0,4,1,0,0,39,0,1,2
5,195322,10,7,5,10,1,4,1,0,0,39,1,2,1
2,402089,11,15,0,1,4,4,0,0,0,39,0,1,1
4,78277,11,15,2,3,0,4,1,0,0,39,0,4,0
0,158611,11,15,2,0,0,4,1,0,0,39,0,3,2
7,169496,9,4,2,13,0,4,1,0,0,39,1,1,1
4,130959,15,1,4,8,3,4,1,0,0,39,0,0,0
4,556660,11,15,4,4,2,4,1,4101,0,39,0,0,2
4,292472,10,7,2,10,0,1,1,0,0,36,1,1,1
7,143774,15,1,5,4,1,4,0,0,0,39,0,2,2
4,288341,11,15,4,7,3,4,0,0,0,39,0,1,1
7,71592,15,1,4,1,4,1,0,0,0,30,0,1,1
0,167358,6,11,6,0,4,4,0,1111,0,39,0,4,0
4,106742,11,15,2,3,0,4,1,0,0,39,0,1,2
4,219288,5,10,2,3,0,4,1,0,0,39,0,2,1
4,174524,11,15,2,7,0,4,1,0,0,39,1,2,1
6,335183,2,14,2,6,0,2,1,0,0,39,1,2,1
4,261293,12,5,4,12,1,4,1,0,0,39,0,1,2
4,111900,15,1,4,10,1,4,1,0,0,39,0,1,1
2,194360,12,5,4,10,1,4,1,0,0,39,0,2,1
4,81145,15,1,4,12,1,4,0,0,0,39,0,0,1
4,341204,7,3,0,10,4,4,0,8614,0,39,1,2,1
7,249362,15,1,2,14,0,4,1,3411,0,39,0,1,1
4,247019,11,15,2,3,0,2,1,0,0,39,1,2,1
0,114746,1,13,3,0,3,1,0,0,1762,35,0,0,1
4,172146,6,11,4,7,1,4,1,0,1721,39,0,0,1
1,110457,15,1,0,4,1,4,1,0,0,39,0,2,1
0,80077,1,13,4,0,3,4,0,0,0,39,0,0,0
6,368700,1,13,4,5,3,4,1,0,0,39,0,0,0
4,182556,9,4,2,4,0,4,1,0,0,39,1,1,1
5,219420,11,15,2,12,0,4,1,0,0,39,1,2,2
4,240817,11,15,4,12,3,4,0,2597,0,39,0,0,1
4,102726,2,14,4,8,3,4,1,0,0,39,0,0,0
4,226267,15,1,2,1,0,4,1,0,0,26,0,1,1
4,125457,11,15,4,3,1,4,1,0,0,39,0,1,2
6,204021,11,15,6,4,1,4,1,0,0,39,0,3,2
2,92262,11,15,4,11,3,4,1,0,0,39,0,1,2
4,161141,8,2,2,3,0,4,1,0,0,32,1,2,1
6,190290,11,15,2,3,0,4,1,0,0,39,1,1,1
2,430828,15,1,5,4,4,2,1,0,0,39,0,0,1
7,59342,1,13,4,1,3,4,0,0,0,39,0,0,0
4,136721,11,15,0,4,1,4,0,0,0,39,0,1,1
0,149422,5,10,4,0,1,4,1,0,0,39,0,4,0
2,86644,9,4,2,10,5,4,0,0,0,39,0,2,2
4,195124,12,5,4,4,1,4,1,0,0,6,0,2,1
4,167350,11,15,4,8,2,4,1,0,0,39,0,1,1
2,113000,15,1,2,5,0,4,1,0,0,39,0,3,1
4,140027,15,1,4,7,3,2,0,0,0,39,0,0,2
4,262425,15,1,2,10,0,4,1,0,0,39,0,2,2
4,316702,15,1,4,10,3,4,1,0,0,39,0,0,0
7,335453,9,4,4,13,1,4,0,0,0,39,0,0,0
0,202480,7,3,4,0,2,4,1,0,0,39,0,0,2
4,203628,12,5,4,10,1,4,1,0,0,39,1,1,2
4,118710,12,5,2,13,0,4,1,0,1902,39,1,1,1
4,189620,9,4,4,10,3,4,0,0,0,31,0,1,1
4,475028,11,15,4,12,3,4,0,0,0,39,0,0,0
2,110866,9,4,4,10,1,4,1,0,0,39,0,2,2
4,243605,9,4,6,12,4,4,0,0,1380,5,0,1,1
4,163870,15,1,4,6,3,4,1,0,0,39,0,0,1
6,80145,15,1,2,3,0,4,1,0,0,39,0,1,1
4,295566,10,7,0,10,4,4,0,25236,0,39,1,2,3
4,63042,9,4,0,4,3,4,0,0,0,39,1,2,2
4,229148,2,14,2,8,0,2,1,0,0,23,0,2,1
4,242552,15,1,4,12,1,2,1,0,0,39,0,2,1
4,177665,11,15,2,3,0,4,1,0,0,39,0,3,1
4,208103,1,13,4,8,2,4,1,0,0,39,0,0,1
4,296450,9,4,2,10,0,4,1,0,0,39,0,1,1
4,70282,15,1,0,1,4,2,0,0,0,39,0,2,1
4,271767,9,4,5,10,1,4,1,0,0,0,0,2,1
4,144995,8,2,2,13,0,4,1,4386,0,39,0,2,1
2,382635,9,4,0,1,4,4,0,0,0,16,0,2,1
4,295697,11,15,5,8,4,2,0,0,0,39,0,1,1
4,194141,11,15,2,7,0,4,1,0,0,39,0,1,1
7,378418,11,15,4,13,3,4,0,0,0,39,0,0,1
4,214399,15,1,4,12,3,4,0,0,0,39,0,0,0
4,217460,9,4,2,4,0,4,1,0,0,39,1,1,2
4,182556,11,15,4,8,1,4,1,0,0,39,0,1,1
4,125831,11,15,2,3,0,4,1,0,2051,39,0,2,2
4,271328,9,4,4,10,1,4,1,4650,0,39,0,1,1
2,50459,11,15,2,4,0,4,1,0,0,39,1,2,2
4,162140,9,4,2,4,0,4,1,7298,0,39,1,2,2
4,177937,9,4,4,10,1,4,1,0,0,0,1,2,1
4,111502,11,15,2,12,5,4,0,0,0,39,0,2,1
4,299047,15,1,4,8,1,4,0,0,0,39,0,0,0
4,223212,11,15,2,8,0,4,1,0,0,26,0,1,1
6,118474,1,13,2,4,0,4,1,9386,0,0,1,3,2
4,352139,15,1,4,8,1,4,0,0,0,39,0,0,1
4,173093,15,1,0,1,1,1,0,0,0,39,0,3,1
4,181655,8,2,2,1,0,4,1,0,2377,39,0,1,2
4,332702,8,2,4,8,3,4,0,0,0,39,0,0,0
0,51164,15,1,2,0,5,2,0,0,0,39,0,2,1
4,234901,15,1,2,3,0,4,1,2407,0,39,0,1,1
4,131414,15,1,4,12,1,2,0,0,0,39,0,2,1
7,260960,9,4,2,10,0,4,1,0,0,39,0,2,2
4,156052,11,15,6,8,4,2,0,594,0,39,0,3,0
4,279914,9,4,2,13,0,4,1,0,0,39,1,2,1
4,192453,15,1,4,8,2,4,0,0,0,39,0,0,1
6,200939,11,15,2,14,0,4,1,0,0,39,0,3,3
4,151408,12,5,4,4,1,4,0,14084,0,39,1,2,2
4,112847,8,2,4,13,3,4,1,0,0,39,0,1,1
4,316929,2,14,4,6,3,4,1,0,0,39,0,0,0
2,126319,9,4,2,10,5,4,0,0,0,39,1,2,1
4,197422,11,15,2,14,0,4,1,7688,0,39,1,3,1
4,267736,15,1,4,1,3,2,0,0,0,39,0,1,1
4,267034,1,13,4,3,3,2,1,0,0,14,0,1,1
7,193047,9,4,2,10,0,4,1,0,0,39,0,2,1
7,356089,9,4,2,4,0,4,1,7688,0,39,1,1,1
4,223515,9,4,4,10,4,4,1,0,0,39,0,0,0
6,87510,0,12,2,3,0,4,1,0,0,39,0,3,1
4,145111,11,15,4,14,4,4,1,0,0,39,0,0,2
4,48093,11,15,4,6,1,4,1,0,0,39,0,2,1
4,31757,8,2,4,3,3,4,1,0,0,39,0,1,1
4,285854,11,15,2,14,0,4,1,0,0,39,1,3,1
2,120064,9,4,4,10,1,4,0,0,0,39,0,1,2
1,167381,11,15,2,1,5,4,0,0,0,39,1,2,1
4,103408,11,15,4,5,1,2,1,0,0,39,0,2,1
4,101460,11,15,4,8,1,4,0,0,0,39,0,2,0
2,420537,11,15,2,1,5,4,0,0,0,39,1,3,1
2,119411,11,15,0,11,4,4,1,0,0,32,0,1,1
5,128272,10,7,2,4,0,4,1,0,0,39,1,3,3
4,386773,9,4,4,12,1,4,1,0,0,39,1,3,2
4,283268,0,12,5,8,4,4,0,0,0,39,0,1,2
7,301526,15,1,3,8,2,4,1,0,0,39,0,1,1
4,151790,15,1,2,12,5,4,0,0,0,11,0,0,1
6,106252,9,4,0,12,1,4,0,0,0,39,0,2,2
4,188557,11,15,4,7,1,4,1,0,0,39,0,1,1
4,171114,15,1,4,5,1,4,0,0,0,39,0,1,1
4,327323,4,9,5,5,1,4,1,0,0,13,0,2,1
4,244147,11,15,0,3,4,4,1,0,0,39,0,1,2
4,280282,8,2,2,13,5,4,0,0,0,39,1,2,1
4,116442,11,15,4,12,1,4,1,0,0,39,0,3,1
2,282579,8,2,0,13,1,4,1,0,0,39,0,0,2
4,51838,15,1,0,1,4,4,0,0,0,39,0,2,1
4,73585,12,5,2,10,0,4,1,0,0,0,0,1,1
4,226902,9,4,2,12,0,4,1,0,0,39,1,2,2
4,279129,15,1,4,13,1,4,1,0,0,39,0,3,1
7,146908,15,1,2,3,0,4,1,0,0,0,0,2,1
4,196690,8,2,4,7,1,4,0,0,1669,39,0,1,2
4,130760,8,2,2,4,0,4,1,0,0,39,1,2,2
6,49572,15,1,2,4,0,4,1,0,0,39,0,2,2
4,237601,9,4,4,12,1,3,0,0,0,39,1,2,2
4,169628,15,1,0,1,1,2,0,0,0,39,0,2,1
6,36671,11,15,2,5,0,4,1,0,2352,39,0,3,2
4,231193,2,14,4,7,3,4,1,0,0,39,0,0,1
0,192130,11,15,2,0,0,4,1,0,0,39,0,3,0
0,149704,11,15,4,0,1,4,0,1055,0,39,0,0,1
4,102102,8,2,2,13,0,4,1,0,0,39,1,2,2
5,32185,9,4,2,13,0,4,1,0,0,39,0,2,1
0,196061,15,1,4,0,3,4,1,0,0,39,0,0,1
4,211046,11,15,4,12,1,4,0,2463,0,39,0,0,1
4,31577,11,15,2,14,0,4,1,0,0,39,1,3,2
4,162343,15,1,4,8,2,2,1,0,0,39,0,0,0
4,128831,11,15,2,7,0,4,1,0,0,39,0,3,1
4,316688,11,15,4,7,1,2,1,0,0,39,0,0,1
4,90758,12,5,4,13,1,4,1,0,0,39,1,2,1
4,274363,9,4,2,4,0,4,1,0,1902,9,1,2,1
4,154538,7,3,0,3,1,4,1,0,0,39,0,2,1
4,106085,11,15,4,8,3,2,1,0,1721,39,0,0,1
6,315859,1,13,4,5,4,4,1,0,0,39,0,4,0
4,51471,11,15,0,1,4,4,0,0,0,39,0,1,1
4,193830,1,13,4,12,3,4,0,0,0,39,0,0,0
4,231043,11,15,2,3,0,4,1,5178,0,39,1,1,2
0,23780,12,5,3,0,2,4,1,0,0,39,0,2,1
4,169879,9,4,2,10,0,4,1,3103,0,39,1,1,2
4,270333,9,4,2,10,0,4,1,0,0,39,1,3,1
4,138768,11,15,4,14,3,4,1,0,0,39,0,0,1
4,191571,11,15,5,8,3,4,0,0,0,39,0,1,1
0,219941,15,1,4,0,3,2,1,0,0,39,0,0,1
4,94113,15,1,0,4,1,4,1,0,0,39,0,2,2
4,137510,15,1,4,1,3,4,1,0,0,39,0,0,1
4,32607,0,12,4,5,3,4,1,0,0,39,0,0,0
6,93208,11,15,2,8,5,4,0,0,0,22,0,2,3
4,254440,8,2,4,10,1,4,0,0,0,39,0,2,2
4,186556,15,1,2,3,0,4,1,0,0,39,1,3,2
4,169871,11,15,2,14,0,4,1,0,0,39,0,3,2
4,191277,11,15,2,14,0,4,1,0,0,39,1,2,2
4,167159,8,2,4,1,4,4,1,0,0,39,0,2,1
4,171871,12,5,4,10,1,4,0,0,0,39,0,1,2
4,154411,8,2,4,13,3,4,1,0,0,39,0,1,1
4,129227,11,15,6,1,1,4,0,0,0,39,0,1,1
4,110331,11,15,2,4,0,4,1,0,1672,39,0,1,2
4,34269,11,15,6,14,4,4,1,0,653,39,1,3,2
4,174355,11,15,6,8,1,4,0,0,0,39,0,3,1
4,680390,11,15,5,7,4,4,0,0,0,39,0,2,1
4,233130,15,1,4,1,1,4,1,0,0,39,0,2,1
5,165474,9,4,4,12,3,4,1,0,0,39,0,0,1
0,257780,1,13,2,0,0,4,1,0,0,39,0,2,0
4,194259,15,1,2,1,5,4,0,4386,0,39,1,3,1
4,280093,15,1,4,6,3,4,1,0,0,39,0,1,1
6,177387,11,15,2,4,0,4,1,0,0,39,0,4,1
0,28929,1,13,6,0,1,4,0,0,0,39,0,4,1
4,105304,11,15,2,7,0,4,1,0,0,39,0,3,1
4,499233,11,15,0,1,1,4,1,0,0,39,0,0,1
4,180572,9,4,0,10,1,4,0,0,0,39,1,2,2
4,321435,9,4,4,4,1,4,1,0,0,39,0,0,2
4,86108,11,15,6,5,1,4,1,0,0,39,0,3,0
4,198124,1,13,4,12,3,4,1,0,0,39,0,0,0
4,135162,15,1,2,3,0,4,1,0,0,39,0,1,2
4,146813,15,1,2,10,0,4,1,0,0,39,1,3,1
2,291175,9,4,6,10,1,4,0,0,0,39,0,3,2
4,387569,11,15,2,3,0,4,1,4386,0,39,1,3,1
4,102895,15,1,0,10,1,4,1,0,0,39,0,2,1
2,33274,11,15,0,8,1,4,0,0,0,39,0,2,2
4,86551,9,4,2,4,0,4,1,0,0,39,1,2,2
4,138192,9,4,2,3,0,4,1,0,0,39,0,2,1
4,118966,11,15,4,3,3,4,1,0,0,39,0,1,0
4,99784,12,5,6,10,1,4,0,0,0,39,1,3,1
4,90980,8,2,0,1,1,4,0,0,0,39,0,1,2
6,177407,11,15,2,12,0,4,1,0,0,39,0,2,2
4,96467,9,4,4,10,1,4,0,0,0,39,0,1,1
7,327886,10,7,0,10,3,4,1,0,0,39,1,2,2
4,111567,11,15,4,14,3,4,1,0,0,39,0,1,1
2,166545,11,15,4,1,3,4,0,0,0,39,0,1,1
4,142182,11,15,2,8,0,4,1,0,0,39,1,3,1
4,188798,9,4,4,10,3,4,0,0,0,39,0,1,1
4,38563,9,4,4,4,1,4,0,0,0,39,1,2,2
4,216284,1,13,4,1,3,4,0,0,0,39,0,0,0
4,191547,11,15,2,5,0,4,1,0,0,26,0,2,1
4,285335,1,13,2,4,0,4,1,0,0,39,0,2,2
5,142712,15,1,2,4,0,4,1,0,0,39,0,1,3
4,80945,11,15,2,7,0,4,1,0,0,39,0,1,1
4,309055,15,1,4,12,1,4,0,0,0,39,0,0,0
4,62339,0,12,4,6,1,4,1,0,0,39,0,0,1
4,368700,1,13,4,12,3,4,1,0,0,39,0,0,1
4,176186,15,1,2,5,0,4,1,0,0,39,1,2,2
6,266855,9,4,5,10,3,4,1,0,0,39,0,1,1
4,48087,9,4,2,4,0,4,1,0,0,39,1,2,1
4,121313,15,1,4,14,3,4,1,0,0,39,0,0,2
6,143437,12,5,2,12,0,4,1,10605,0,39,1,4,1
6,160724,9,4,2,12,0,1,1,0,2415,3,1,3,1
4,282753,4,9,0,8,4,2,1,0,0,39,0,3,1
4,194636,9,4,2,4,0,4,1,0,0,39,1,2,2
4,153044,11,15,4,6,4,2,0,0,0,39,0,0,0
4,411797,8,2,0,1,4,4,0,0,0,39,0,2,1
4,117683,11,15,2,14,0,4,1,0,0,39,1,2,1
4,376540,11,15,4,1,1,4,0,0,0,39,0,0,1
4,72393,6,11,0,7,1,4,0,0,0,39,0,2,1
4,270335,9,4,2,1,2,4,1,0,0,30,1,1,1
4,96226,11,15,2,3,0,4,1,0,0,39,0,1,3
4,95336,9,4,2,12,0,4,1,0,0,39,1,2,2
4,258498,15,1,2,3,5,4,0,0,0,39,0,1,2
0,149698,15,1,2,0,0,4,1,0,0,39,0,3,0
4,205865,9,4,4,4,3,4,1,0,0,39,0,0,1
5,155781,15,1,2,3,0,4,1,0,0,0,0,1,2
6,406468,11,15,2,12,0,2,1,0,0,39,0,3,1
4,177119,8,2,0,13,1,4,0,2174,0,39,0,1,2
0,144397,15,1,0,0,4,2,0,0,0,39,0,2,1
6,372525,9,4,4,4,1,4,1,0,0,39,0,1,1
